linha;serie;clube_id;jogador_chave;clube;clube_curto;jogador;posicao;setor;forca;idade;valor_brl;pe;numero;nacionalidade;moral;energia;homonimo;no_patch;salario_semanal
175;A;17776;17776|gislaineandrade;Chapecó FC;Chapecó FC;Gislaine Andrade;LAE;DEF;55;28;12890000;L;91;Brasil;70;100;;editado;104000
176;A;17776;17776|tatiananunes;Chapecó FC;Chapecó FC;Tatiana Nunes;ZAG;DEF;55;28;12890000;R;15;Brasil;70;100;;editado;104000
177;A;17776;17776|lorenagomes;Chapecó FC;Chapecó FC;Lorena Gomes;PD;ATT;55;33;9860000;L;70;Brasil;70;100;;editado;104000
178;A;17776;17776|robertamachado;Chapecó FC;Chapecó FC;Roberta Machado;GOL;GK;55;25;13010000;R;30;Brasil;70;100;;editado;104000
179;A;17776;17776|simonearaujo;Chapecó FC;Chapecó FC;Simone Araújo;MC;MID;54;29;11470000;R;19;Brasil;70;100;;editado;98800
180;A;17776;17776|adrianadias;Chapecó FC;Chapecó FC;Adriana Dias;LAD;DEF;53;20;10210000;R;23;Brasil;70;100;;editado;93600
181;A;199;199|flavianunes;Fiel Paulista;Fiel Paulista;Flávia Nunes;CA;ATT;87;33;91980000;R;9;Brasil;70;100;;editado;686000
182;A;199;199|eduardapinto;Fiel Paulista;Fiel Paulista;Eduarda Pinto;MC;MID;86;30;102070000;L;7;Brasil;70;100;;editado;648000
183;A;199;199|alinemelo;Fiel Paulista;Fiel Paulista;Aline Melo;MC;MID;84;21;90870000;R;49;Brasil;70;100;;editado;572000
184;A;199;199|giovanarocha;Fiel Paulista;Fiel Paulista;Giovana Rocha;MEI;MID;82;29;78260000;L;8;Brasil;70;100;;editado;496000
185;A;199;199|gis;Fiel Paulista;Fiel Paulista;Gis;GOL;GK;81;31;63960000;R;1;Brasil;70;100;;editado;458000
186;A;199;199|giovanabezerra;Fiel Paulista;Fiel Paulista;Giovana Bezerra;LAD;DEF;79;32;51540000;R;2;Brasil;70;100;;editado;400000
187;A;199;199|sandraaraujo;Fiel Paulista;Fiel Paulista;Sandra Araújo;CA;ATT;78;31;51660000;R;56;Brasil;70;100;;editado;380000
188;A;199;199|biancamelo;Fiel Paulista;Fiel Paulista;Bianca Melo;CA;ATT;78;23;58420000;R;10;Brasil;70;100;;editado;380000
189;A;199;199|vitoriaferreira;Fiel Paulista;Fiel Paulista;Vitória Ferreira;LAE;DEF;78;19;53840000;L;21;Brasil;70;100;;editado;380000
190;A;199;199|lari;Fiel Paulista;Fiel Paulista;Lari;PD;ATT;75;26;51550000;L;61;Brasil;70;100;;editado;320000
191;A;199;199|tatianaalmeida;Fiel Paulista;Fiel Paulista;Tatiana Almeida;VOL;MID;75;26;51550000;R;14;Brasil;70;100;;editado;320000
192;A;199;199|talitabezerra;Fiel Paulista;Fiel Paulista;Talita Bezerra;PD;ATT;75;26;51550000;L;37;Brasil;70;100;;editado;320000
193;A;199;199|marciaribeiro;Fiel Paulista;Fiel Paulista;Márcia Ribeiro;ZAG;DEF;75;24;49640000;R;4;Brasil;70;100;;editado;320000
194;A;199;199|ingridpereira;Fiel Paulista;Fiel Paulista;Ingrid Pereira;VOL;MID;71;29;35040000;L;29;Brasil;70;100;;editado;240000
195;A;199;199|rafaelafarias;Fiel Paulista;Fiel Paulista;Rafaela Farias;CA;ATT;71;33;28100000;R;18;Brasil;70;100;;editado;240000
196;A;199;199|francielemonteiro;Fiel Paulista;Fiel Paulista;Franciele Monteiro;MC;MID;71;34;26370000;L;23;Brasil;70;100;;editado;240000
197;A;199;199|carlita;Fiel Paulista;Fiel Paulista;Carlita;MEI;MID;70;32;27120000;R;77;Brasil;70;100;;editado;220000
198;A;199;199|alinemartins;Fiel Paulista;Fiel Paulista;Aline Martins;LAD;DEF;68;20;27580000;R;20;Brasil;70;100;;editado;202000
199;A;199;199|marianaxavier;Fiel Paulista;Fiel Paulista;Mariana Xavier;PE;ATT;68;28;30180000;R;31;Brasil;70;100;;editado;202000
200;A;199;199|nathaliaalmeida;Fiel Paulista;Fiel Paulista;Nathalia Almeida;MC;MID;65;27;26500000;R;80;Brasil;70;100;;editado;175000
201;A;199;199|denisepinto;Fiel Paulista;Fiel Paulista;Denise Pinto;GOL;GK;65;20;23130000;R;32;Brasil;70;100;;editado;175000
202;A;199;199|thaisandrade;Fiel Paulista;Fiel Paulista;Thaís Andrade;VOL;MID;64;25;23900000;R;35;Brasil;70;100;;editado;166000
203;A;199;199|anateixeira;Fiel Paulista;Fiel Paulista;Ana Teixeira;PE;ATT;63;25;22260000;R;11;Brasil;70;100;;editado;157000
204;A;199;199|beatrizmonteiro;Fiel Paulista;Fiel Paulista;Beatriz Monteiro;MC;MID;63;29;21020000;R;19;Brasil;70;100;;editado;157000
205;A;199;199|grid;Fiel Paulista;Fiel Paulista;Grid;ZAG;DEF;63;31;18940000;B;5;Brasil;70;100;;editado;157000
206;A;199;199|gislainefreitas;Fiel Paulista;Fiel Paulista;Gislaine Freitas;LAE;DEF;63;29;21020000;L;46;Brasil;70;100;;editado;157000
207;A;199;199|paulasantos;Fiel Paulista;Fiel Paulista;Paula Santos;ZAG;DEF;63;30;19980000;R;13;Brasil;70;100;;editado;157000
208;A;199;199|raquelfreitas;Fiel Paulista;Fiel Paulista;Raquel Freitas;GOL;GK;60;23;16690000;R;40;Brasil;70;100;;editado;130000
209;A;199;199|nathaliacorreia;Fiel Paulista;Fiel Paulista;Nathalia Correia;ZAG;DEF;60;22;16360000;R;3;Brasil;70;100;;editado;130000
210;A;199;199|elainecardoso;Fiel Paulista;Fiel Paulista;Elaine Cardoso;LAE;DEF;59;23;15860000;L;26;Brasil;70;100;;editado;124800
211;A;776;776|jaquelinecorreia;Curitiba FC;Curitiba FC;Jaqueline Correia;PD;ATT;77;29;54140000;L;11;Brasil;70;100;;editado;360000
212;A;776;776|gabrielaribeiro;Curitiba FC;Curitiba FC;Gabriela Ribeiro;GOL;GK;76;20;48870000;R;1;Brasil;70;100;;editado;340000
213;A;776;776|patriciacarvalho;Curitiba FC;Curitiba FC;Patrícia Carvalho;LAD;DEF;75;21;46770000;R;44;Brasil;70;100;;editado;320000
214;A;776;776|raquelcosta;Curitiba FC;Curitiba FC;Raquel Costa;PE;ATT;75;20;45820000;L;7;Brasil;70;100;;editado;320000
215;A;776;776|luanamartins;Curitiba FC;Curitiba FC;Luana Martins;PE;ATT;73;27;45500000;R;77;Brasil;70;100;;editado;280000
216;A;776;776|michelevieira;Curitiba FC;Curitiba FC;Michele Vieira;ZAG;DEF;71;26;37800000;R;55;Brasil;70;100;;editado;240000
217;A;776;776|patriciamelo;Curitiba FC;Curitiba FC;Patrícia Melo;LAE;DEF;70;30;30280000;L;6;Brasil;70;100;;editado;220000
218;A;776;776|tatianaferreira;Curitiba FC;Curitiba FC;Tatiana Ferreira;MC;MID;69;22;30270000;L;19;Brasil;70;100;;editado;211000
219;A;776;776|sabrinaribeiro;Curitiba FC;Curitiba FC;Sabrina Ribeiro;CA;ATT;68;20;27580000;R;32;Brasil;70;100;;editado;202000
220;A;776;776|leticiapeixoto;Curitiba FC;Curitiba FC;Letícia Peixoto;ZAG;DEF;68;29;28760000;R;23;Brasil;70;100;;editado;202000
221;A;776;776|elainebezerra;Curitiba FC;Curitiba FC;Elaine Bezerra;MC;MID;68;19;27000000;R;88;Brasil;70;100;;editado;202000
222;A;776;776|flaviavieira;Curitiba FC;Curitiba FC;Flávia Vieira;VOL;MID;65;25;25540000;R;36;Brasil;70;100;;editado;175000
223;A;776;776|sabrinagomes;Curitiba FC;Curitiba FC;Sabrina Gomes;GOL;GK;65;30;22920000;R;22;Brasil;70;100;;editado;175000
224;A;776;776|luizamachado;Curitiba FC;Curitiba FC;Luíza Machado;CA;ATT;65;26;26020000;R;78;Brasil;70;100;;editado;175000
225;A;776;776|nathaliagomes;Curitiba FC;Curitiba FC;Nathalia Gomes;PE;ATT;65;24;25050000;R;9;Brasil;70;100;;editado;175000
226;A;776;776|francielecorreia;Curitiba FC;Curitiba FC;Franciele Correia;PD;ATT;65;29;24120000;L;28;Brasil;70;100;;editado;175000
227;A;776;776|cristinaalmeida;Curitiba FC;Curitiba FC;Cristina Almeida;VOL;MID;64;31;20340000;R;8;Brasil;70;100;;editado;166000
228;A;776;776|gabrielamelo;Curitiba FC;Curitiba FC;Gabriela Melo;CA;ATT;60;34;12330000;R;99;Brasil;70;100;;editado;130000
229;A;776;776|tatianarodrigues;Curitiba FC;Curitiba FC;Tatiana Rodrigues;GOL;GK;60;29;16380000;R;13;Brasil;70;100;;editado;130000
230;A;776;776|vivianerocha;Curitiba FC;Curitiba FC;Viviane Rocha;MEI;MID;60;21;16040000;R;39;Brasil;70;100;;editado;130000
231;A;776;776|thaissouza;Curitiba FC;Curitiba FC;Thaís Souza;LAD;DEF;59;31;14020000;R;2;Brasil;70;100;;editado;124800
232;A;776;776|brunamachado;Curitiba FC;Curitiba FC;Bruna Machado;LAE;DEF;59;34;11710000;L;16;Brasil;70;100;;editado;124800
233;A;776;776|vanessacosta;Curitiba FC;Curitiba FC;Vanessa Costa;MC;MID;58;28;15470000;L;15;Brasil;70;100;;editado;119600
234;A;776;776|cristinarodrigues;Curitiba FC;Curitiba FC;Cristina Rodrigues;MEI;MID;58;34;11100000;L;10;Brasil;70;100;;editado;119600
235;A;776;776|raquelandrade;Curitiba FC;Curitiba FC;Raquel Andrade;PE;ATT;57;31;12550000;R;20;Brasil;70;100;;editado;114400
236;A;776;776|carolinarocha;Curitiba FC;Curitiba FC;Carolina Rocha;VOL;MID;57;33;11170000;R;29;Brasil;70;100;;editado;114400
237;A;776;776|eduardasiqueira;Curitiba FC;Curitiba FC;Eduarda Siqueira;LAE;DEF;55;27;13500000;L;26;Brasil;70;100;;editado;104000
238;A;776;776|danielabatista;Curitiba FC;Curitiba FC;Daniela Batista;CA;ATT;55;31;11070000;L;21;Brasil;70;100;;editado;104000
239;A;776;776|amandapeixoto;Curitiba FC;Curitiba FC;Amanda Peixoto;ZAG;DEF;49;23;7790000;R;4;Brasil;70;100;;editado;74000
240;A;776;776|bebeta;Curitiba FC;Curitiba FC;Bebeta;ZAG;DEF;49;24;7940000;R;3;Brasil;70;100;;editado;74000
241;A;609;609|flaviacardoso;Raposa Azul;Raposa Azul;Flávia Cardoso;CA;ATT;87;29;114660000;R;19;Brasil;70;100;;editado;686000
242;A;609;609|adrianagomes;Raposa Azul;Raposa Azul;Adriana Gomes;MC;MID;85;28;105050000;L;11;Brasil;70;100;;editado;610000
243;A;609;609|gabi;Raposa Azul;Raposa Azul;Gabi;MEI;MID;83;34;64390000;L;10;Brasil;70;100;;editado;534000
244;A;609;609|luizabarbosa;Raposa Azul;Raposa Azul;Luíza Barbosa;MC;MID;82;34;58910000;R;88;Brasil;70;100;;editado;496000
245;A;609;609|sabrinanascimento;Raposa Azul;Raposa Azul;Sabrina Nascimento;ZAG;DEF;82;24;81310000;R;15;Brasil;70;100;;editado;496000
246;A;609;609|gabizinha;Raposa Azul;Raposa Azul;Gabizinha;PE;ATT;81;31;63960000;R;17;Brasil;70;100;;editado;458000
247;A;609;609|mandinha;Raposa Azul;Raposa Azul;Mandinha;LAE;DEF;81;22;70910000;L;36;Brasil;70;100;;editado;458000
248;A;609;609|marciasiqueira;Raposa Azul;Raposa Azul;Márcia Siqueira;PD;ATT;81;19;66650000;L;99;Brasil;70;100;;editado;458000
249;A;609;609|marianarodrigues;Raposa Azul;Raposa Azul;Mariana Rodrigues;ZAG;DEF;79;23;61660000;R;34;Brasil;70;100;;editado;400000
250;A;609;609|lorenzinha;Raposa Azul;Raposa Azul;Lorenzinha;MC;MID;75;25;50590000;R;8;Brasil;70;100;;editado;320000
251;A;609;609|simonesantos;Raposa Azul;Raposa Azul;Simone Santos;CA;ATT;75;24;49640000;R;22;Brasil;70;100;;editado;320000
252;A;609;609|yas;Raposa Azul;Raposa Azul;Yas;LAE;DEF;75;32;40690000;L;27;Brasil;70;100;;editado;320000
253;A;609;609|rafa;Raposa Azul;Raposa Azul;Rafaella;LAD;DEF;73;30;39360000;R;12;Brasil;70;100;;editado;280000
254;A;609;609|marianacavalcanti;Raposa Azul;Raposa Azul;Mariana Cavalcanti;GOL;GK;73;25;43850000;R;31;Brasil;70;100;;editado;280000
255;A;609;609|leninha;Raposa Azul;Raposa Azul;Leninha;PE;ATT;73;26;44670000;R;70;Brasil;70;100;;editado;280000
256;A;609;609|deni;Raposa Azul;Raposa Azul;Denise;PE;ATT;73;20;39710000;R;94;Brasil;70;100;;editado;280000
257;A;609;609|fernandanunes;Raposa Azul;Raposa Azul;Fernanda Nunes;ZAG;DEF;73;26;44670000;R;43;Brasil;70;100;;editado;280000
258;A;609;609|patriciacorreia;Raposa Azul;Raposa Azul;Patrícia Correia;PD;ATT;71;31;31570000;L;7;Brasil;70;100;;editado;240000
259;A;609;609|mariapinto;Raposa Azul;Raposa Azul;Maria Pinto;VOL;MID;71;33;28100000;R;29;Brasil;70;100;;editado;240000
260;A;609;609|carolinagomes;Raposa Azul;Raposa Azul;Carolina Gomes;LAD;DEF;70;26;34360000;R;2;Brasil;70;100;;editado;220000
261;A;609;609|jaquelinedias;Raposa Azul;Raposa Azul;Jaqueline Dias;ZAG;DEF;69;22;30270000;L;25;Brasil;70;100;;editado;211000
262;A;609;609|carlasantos;Raposa Azul;Raposa Azul;Carla Santos;PE;ATT;66;21;25120000;R;9;Brasil;70;100;;editado;184000
263;A;609;609|vanessagomes;Raposa Azul;Raposa Azul;Vanessa Gomes;MC;MID;65;27;26500000;L;77;Brasil;70;100;;editado;175000
264;A;609;609|alineribeiro;Raposa Azul;Raposa Azul;Aline Ribeiro;CA;ATT;65;28;25310000;R;91;Brasil;70;100;;editado;175000
265;A;609;609|carolinacardoso;Raposa Azul;Raposa Azul;Carolina Cardoso;MC;MID;63;33;16860000;R;36;Brasil;70;100;;editado;157000
266;A;609;609|luizapinto;Raposa Azul;Raposa Azul;Luíza Pinto;GOL;GK;63;31;18940000;R;41;Brasil;70;100;;editado;157000
267;A;609;609|gislainebatista;Raposa Azul;Raposa Azul;Gislaine Batista;VOL;MID;60;22;16360000;R;35;Brasil;70;100;;editado;130000
268;A;609;609|giovanaguimaraes;Raposa Azul;Raposa Azul;Giovana Guimarães;GOL;GK;60;25;17350000;R;81;Brasil;70;100;;editado;130000
269;A;609;609|carlabezerra;Raposa Azul;Raposa Azul;Carla Bezerra;VOL;MID;59;28;16330000;R;16;Brasil;70;100;;editado;124800
270;A;609;609|jessicaaraujo;Raposa Azul;Raposa Azul;Jéssica Araújo;GOL;GK;55;32;10460000;L;1;Brasil;70;100;;editado;104000
271;A;614;614|duda;Urubu da Gávea;Urubu da Gávea;Eduarda;MEI;MID;89;34;97270000;L;20;Brasil;70;100;;editado;762000
272;A;614;614|giovanamoreira;Urubu da Gávea;Urubu da Gávea;Giovana Moreira;CA;ATT;86;29;107380000;R;9;Brasil;70;100;;editado;648000
273;A;614;614|sabrinafreitas;Urubu da Gávea;Urubu da Gávea;Sabrina Freitas;PE;ATT;84;30;88230000;R;16;Brasil;70;100;;editado;572000
274;A;614;614|luanateixeira;Urubu da Gávea;Urubu da Gávea;Luana Teixeira;MEI;MID;83;24;88870000;R;10;Brasil;70;100;;editado;534000
275;A;614;614|carlasouza;Urubu da Gávea;Urubu da Gávea;Carla Souza;MEI;MID;83;22;85450000;R;15;Brasil;70;100;;editado;534000
276;A;614;614|giovanacavalcanti;Urubu da Gávea;Urubu da Gávea;Giovana Cavalcanti;ZAG;DEF;82;34;58910000;R;3;Brasil;70;100;;editado;496000
277;A;614;614|thaiscorreia;Urubu da Gávea;Urubu da Gávea;Thaís Correia;ZAG;DEF;82;20;75050000;L;4;Brasil;70;100;;editado;496000
278;A;614;614|jessicatavares;Urubu da Gávea;Urubu da Gávea;Jéssica Tavares;VOL;MID;81;32;60450000;R;52;Brasil;70;100;;editado;458000
279;A;614;614|helenadias;Urubu da Gávea;Urubu da Gávea;Helena Dias;GOL;GK;81;27;78000000;R;1;Brasil;70;100;;editado;458000
280;A;614;614|robertapereira;Urubu da Gávea;Urubu da Gávea;Roberta Pereira;ZAG;DEF;81;26;76580000;R;44;Brasil;70;100;;editado;458000
281;A;614;614|gigi;Urubu da Gávea;Urubu da Gávea;Gigi;PD;ATT;80;24;66180000;L;19;Brasil;70;100;;editado;420000
282;A;614;614|brunabarbosa;Urubu da Gávea;Urubu da Gávea;Bruna Barbosa;MC;MID;79;30;57520000;R;18;Brasil;70;100;;editado;400000
283;A;614;614|giovanafreitas;Urubu da Gávea;Urubu da Gávea;Giovana Freitas;PE;ATT;78;29;57330000;R;11;Brasil;70;100;;editado;380000
284;A;614;614|renatasantos;Urubu da Gávea;Urubu da Gávea;Renata Santos;PD;ATT;78;24;59560000;L;7;Brasil;70;100;;editado;380000
285;A;614;614|alineoliveira;Urubu da Gávea;Urubu da Gávea;Aline Oliveira;CA;ATT;76;27;56000000;R;64;Brasil;70;100;;editado;340000
286;A;614;614|sabrinapinto;Urubu da Gávea;Urubu da Gávea;Sabrina Pinto;LAD;DEF;76;32;43400000;R;22;Brasil;70;100;;editado;340000
287;A;614;614|sanzinha;Urubu da Gávea;Urubu da Gávea;Sanzinha;GOL;GK;76;25;53960000;R;42;Brasil;70;100;;editado;340000
288;A;614;614|simonesouza;Urubu da Gávea;Urubu da Gávea;Simone Souza;MC;MID;76;20;48870000;R;;Brasil;70;100;;editado;340000
289;A;614;614|fabi;Urubu da Gávea;Urubu da Gávea;Fabi;VOL;MID;75;20;45820000;R;5;Brasil;70;100;;editado;320000
290;A;614;614|julianamoreira;Urubu da Gávea;Urubu da Gávea;Juliana Moreira;MEI;MID;75;28;50140000;L;38;Brasil;70;100;;editado;320000
291;A;614;614|cris;Urubu da Gávea;Urubu da Gávea;Cris;LAE;DEF;75;31;43050000;L;6;Brasil;70;100;;editado;320000
292;A;614;614|marianasilva;Urubu da Gávea;Urubu da Gávea;Mariana Silva;VOL;MID;75;32;40690000;R;21;Brasil;70;100;;editado;320000
293;A;614;614|ingridsiqueira;Urubu da Gávea;Urubu da Gávea;Ingrid Siqueira;ZAG;DEF;75;19;44860000;R;;Brasil;70;100;;editado;320000
294;A;614;614|julianalima;Urubu da Gávea;Urubu da Gávea;Juliana Lima;ZAG;DEF;70;19;29910000;R;13;Brasil;70;100;;editado;220000
295;A;614;614|flaviaalmeida;Urubu da Gávea;Urubu da Gávea;Flávia Almeida;LAD;DEF;65;29;24120000;R;2;Brasil;70;100;;editado;175000
296;A;614;614|beatrizpeixoto;Urubu da Gávea;Urubu da Gávea;Beatriz Peixoto;LAE;DEF;65;29;24120000;L;26;Brasil;70;100;;editado;175000
297;A;614;614|danielacosta;Urubu da Gávea;Urubu da Gávea;Daniela Costa;MC;MID;65;28;25310000;L;8;Brasil;70;100;;editado;175000
298;A;614;614|kellymoreira;Urubu da Gávea;Urubu da Gávea;Kelly Moreira;ZAG;DEF;63;32;17900000;R;27;Brasil;70;100;;editado;157000
299;A;614;614|sabrinacosta;Urubu da Gávea;Urubu da Gávea;Sabrina Costa;CA;ATT;63;31;18940000;R;27;Brasil;70;100;;editado;157000
300;A;614;614|luanaguimaraes;Urubu da Gávea;Urubu da Gávea;Luana Guimarães;GOL;GK;59;23;15860000;R;49;Brasil;70;100;;editado;124800
301;A;2462;2462|sandragomes;Guerreiros FC;Guerreiros FC;Sandra Gomes;VOL;MID;84;29;92820000;R;8;Brasil;70;100;;editado;572000
302;A;2462;2462|luanaoliveira;Guerreiros FC;Guerreiros FC;Luana Oliveira;MC;MID;84;22;92730000;R;35;Brasil;70;100;;editado;572000
303;A;2462;2462|camilasantos;Guerreiros FC;Guerreiros FC;Camila Santos;CA;ATT;80;30;60550000;R;9;Brasil;70;100;;editado;420000
304;A;2462;2462|valentinapeixoto;Guerreiros FC;Guerreiros FC;Valentina Peixoto;MEI;MID;79;26;65290000;R;11;Brasil;70;100;;editado;400000
305;A;2462;2462|yasminteixeira;Guerreiros FC;Guerreiros FC;Yasmin Teixeira;PD;ATT;79;19;56830000;R;17;Brasil;70;100;;editado;400000
306;A;2462;2462|flaviaandrade;Guerreiros FC;Guerreiros FC;Flávia Andrade;CA;ATT;77;33;43440000;R;19;Brasil;70;100;;editado;360000
307;A;2462;2462|ananascimento;Guerreiros FC;Guerreiros FC;Ana Nascimento;LAE;DEF;77;32;46110000;L;13;Brasil;70;100;;editado;360000
308;A;2462;2462|simonerodrigues;Guerreiros FC;Guerreiros FC;Simone Rodrigues;VOL;MID;77;22;54090000;R;5;Brasil;70;100;;editado;360000
309;A;2462;2462|anasantos;Guerreiros FC;Guerreiros FC;Ana Santos;PD;ATT;77;33;43440000;L;28;Brasil;70;100;;editado;360000
310;A;2462;2462|mari;Guerreiros FC;Guerreiros FC;Mari;PD;ATT;76;20;48870000;R;90;Brasil;70;100;;editado;340000
311;A;2462;2462|tatianasantos;Guerreiros FC;Guerreiros FC;Tatiana Santos;MEI;MID;76;26;54980000;R;32;Brasil;70;100;;editado;340000
312;A;2462;2462|renatavieira;Guerreiros FC;Guerreiros FC;Renata Vieira;ZAG;DEF;76;34;38360000;L;22;Brasil;70;100;;editado;340000
313;A;2462;2462|simonemachado;Guerreiros FC;Guerreiros FC;Simone Machado;ZAG;DEF;74;34;33560000;L;29;Brasil;70;100;;editado;300000
314;A;2462;2462|michelenunes;Guerreiros FC;Guerreiros FC;Michele Nunes;PE;ATT;74;34;33560000;R;7;Brasil;70;100;;editado;300000
315;A;2462;2462|thaislima;Guerreiros FC;Guerreiros FC;Thaís Lima;ZAG;DEF;73;30;39360000;R;3;Brasil;70;100;;editado;280000
316;A;2462;2462|valentinatavares;Guerreiros FC;Guerreiros FC;Valentina Tavares;ZAG;DEF;70;26;34360000;R;4;Brasil;70;100;;editado;220000
317;A;2462;2462|luaninha;Guerreiros FC;Guerreiros FC;Luaninha;MC;MID;70;23;32450000;R;16;Brasil;70;100;;editado;220000
318;A;2462;2462|helenanascimento;Guerreiros FC;Guerreiros FC;Helena Nascimento;LAD;DEF;70;27;35000000;R;23;Brasil;70;100;;editado;220000
319;A;2462;2462|denisesouza;Guerreiros FC;Guerreiros FC;Denise Souza;ZAG;DEF;67;33;21830000;R;21;Brasil;70;100;;editado;193000
320;A;2462;2462|marianaribeiro;Guerreiros FC;Guerreiros FC;Mariana Ribeiro;VOL;MID;66;31;23120000;R;94;Brasil;70;100;;editado;184000
321;A;2462;2462|nathalialima;Guerreiros FC;Guerreiros FC;Nathalia Lima;MEI;MID;65;21;23610000;L;3;Brasil;70;100;;editado;175000
322;A;2462;2462|mariavieira;Guerreiros FC;Guerreiros FC;Maria Vieira;CA;ATT;65;21;23610000;L;7;Brasil;70;100;;editado;175000
323;A;2462;2462|simonecorreia;Guerreiros FC;Guerreiros FC;Simone Correia;MC;MID;63;25;22260000;R;25;Brasil;70;100;;editado;157000
324;A;2462;2462|vanessapeixoto;Guerreiros FC;Guerreiros FC;Vanessa Peixoto;ZAG;DEF;60;34;12330000;R;3;Brasil;70;100;;editado;130000
325;A;2462;2462|alinealmeida;Guerreiros FC;Guerreiros FC;Aline Almeida;CA;ATT;60;33;13140000;R;14;Brasil;70;100;;editado;130000
326;A;2462;2462|karinatavares;Guerreiros FC;Guerreiros FC;Karina Tavares;GOL;GK;59;25;16480000;R;98;Brasil;70;100;;editado;124800
327;A;2462;2462|rafaelasantos;Guerreiros FC;Guerreiros FC;Rafaela Santos;LAE;DEF;59;22;15550000;L;6;Brasil;70;100;;editado;124800
328;A;2462;2462|mariazinha;Guerreiros FC;Guerreiros FC;Mariazinha;LAD;DEF;57;26;15020000;R;46;Brasil;70;100;;editado;114400
329;A;2462;2462|kellybezerra;Guerreiros FC;Guerreiros FC;Kelly Bezerra;MEI;MID;57;28;14610000;L;10;Brasil;70;100;;editado;114400
330;A;2462;2462|patriciatavares;Guerreiros FC;Guerreiros FC;Patrícia Tavares;GOL;GK;54;20;11000000;R;27;Brasil;70;100;;editado;98800
331;A;210;210|biancacardoso;Tricolor Gaúcho;Tricolor Gaúcho;Bianca Cardoso;MEI;MID;84;33;74460000;B;37;Brasil;70;100;;editado;572000
332;A;210;210|beatrizbezerra;Tricolor Gaúcho;Tricolor Gaúcho;Beatriz Bezerra;MC;MID;80;28;66850000;R;5;Brasil;70;100;;editado;420000
333;A;210;210|karinamartins;Tricolor Gaúcho;Tricolor Gaúcho;Karina Martins;PD;ATT;80;24;66180000;L;21;Brasil;70;100;;editado;420000
334;A;210;210|brunacardoso;Tricolor Gaúcho;Tricolor Gaúcho;Bruna Cardoso;PE;ATT;80;22;63640000;R;9;Brasil;70;100;;editado;420000
335;A;210;210|yasmincosta;Tricolor Gaúcho;Tricolor Gaúcho;Yasmin Costa;CA;ATT;78;31;51660000;L;95;Brasil;70;100;;editado;380000
336;A;210;210|sandrapeixoto;Tricolor Gaúcho;Tricolor Gaúcho;Sandra Peixoto;VOL;MID;77;20;51930000;R;33;Brasil;70;100;;editado;360000
337;A;210;210|michelegomes;Tricolor Gaúcho;Tricolor Gaúcho;Michele Gomes;VOL;MID;76;21;49890000;R;19;Brasil;70;100;;editado;340000
338;A;210;210|renataguimaraes;Tricolor Gaúcho;Tricolor Gaúcho;Renata Guimarães;ZAG;DEF;75;27;52500000;R;53;Brasil;70;100;;editado;320000
339;A;210;210|dri;Tricolor Gaúcho;Tricolor Gaúcho;Driele;LAE;DEF;75;34;35960000;L;23;Brasil;70;100;;editado;320000
340;A;210;210|francielemartins;Tricolor Gaúcho;Tricolor Gaúcho;Franciele Martins;VOL;MID;75;22;47730000;R;20;Brasil;70;100;;editado;320000
341;A;210;210|bela;Tricolor Gaúcho;Tricolor Gaúcho;Bela;MEI;MID;74;30;42380000;R;11;Brasil;70;100;;editado;300000
342;A;210;210|priscilafreitas;Tricolor Gaúcho;Tricolor Gaúcho;Priscila Freitas;PD;ATT;73;25;43850000;R;99;Brasil;70;100;;editado;280000
343;A;210;210|marianamelo;Tricolor Gaúcho;Tricolor Gaúcho;Mariana Melo;ZAG;DEF;73;21;40540000;L;3;Brasil;70;100;;editado;280000
344;A;210;210|priscilabarbosa;Tricolor Gaúcho;Tricolor Gaúcho;Priscila Barbosa;MEI;MID;70;33;25550000;R;65;Brasil;70;100;;editado;220000
345;A;210;210|paulaguimaraes;Tricolor Gaúcho;Tricolor Gaúcho;Paula Guimarães;LAE;DEF;70;34;23980000;L;54;Brasil;70;100;;editado;220000
346;A;210;210|robertasouza;Tricolor Gaúcho;Tricolor Gaúcho;Roberta Souza;LAE;DEF;70;23;32450000;L;38;Brasil;70;100;;editado;220000
